FID,Date,Notes,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759
668,2022/01/20 21:59:59+00,,9,0,231,78,255,48,28,4313,62,519,14,15,94,46,362,9,13,1202,944,4786,53,14618,1,245,30,805,136,1365,3696,1924,5689,3163,69,295,362,1740,772,3681,4585,2186,1329,2695,2809,623,686,2235,1535,644,2026,2108,892,341,2478,1587,7045,144,8479,6879,2429,3228,6458,3202,1783,1397,2366,7089,3708,719,2218,6246,3220
669,2022/01/21 21:59:59+00,,8,0,231,79,255,49,29,4368,62,527,15,17,95,49,363,9,13,1241,972,4834,56,14696,1,250,30,806,136,1454,3808,2026,5955,3243,69,304,363,1809,804,3851,4739,2252,1338,2715,2841,626,730,2332,1631,679,2190,2235,906,346,2486,1701,7314,154,8788,7209,2558,3255,6799,3416,1802,1467,2456,7357,3867,751,2302,6509,3253
670,2022/01/22 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,2022/01/23 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2022/01/24 21:59:59+00,,9,0,236,79,260,49,29,4410,62,530,15,20,97,50,363,9,13,1248,983,4894,57,14954,1,256,32,809,137,1450,3847,2033,6061,3257,69,324,364,1826,807,3891,4803,2279,1375,2762,2913,647,738,2364,1652,689,2218,2278,938,351,2519,1738,7374,155,8921,7340,2573,3337,6938,3485,1828,1474,2479,7461,3907,758,2320,6586,3287
673,2022/01/25 21:59:59+00,,9,0,236,80,266,50,30,4444,64,535,15,21,97,53,365,9,13,1289,1008,4953,59,15157,1,260,33,813,139,1515,4053,2145,6424,3425,72,324,363,1930,838,4114,5037,2379,1389,2785,2944,652,789,2510,1796,732,2430,2437,952,353,2532,1900,7708,159,9347,7781,2775,3383,7336,3739,1844,1574,2583,7865,4162,801,2460,6938,3330
674,2022/01/26 21:59:59+00,,9,0,239,80,268,51,30,4460,64,538,15,21,99,53,368,9,13,1294,1010,4996,59,15297,1,265,32,823,141,1523,4074,2153,6478,3433,72,333,364,1948,842,4133,5061,2391,1402,2831,2973,659,793,2534,1804,736,2440,2448,965,360,2550,1916,7738,161,9407,7830,2787,3414,7408,3769,1872,1587,2597,7912,4191,803,2487,6992,3351
675,2022/01/27 21:59:59+00,,9,0,239,80,284,51,30,4484,64,547,16,19,100,52,384,9,13,1302,1016,5036,59,15434,1,269,33,826,142,1525,4089,2158,6518,3443,73,338,364,1959,845,4145,5088,2403,1419,2846,3000,661,796,2547,1814,739,2445,2465,975,362,2566,1920,7755,159,9425,7882,2801,3433,7475,3794,1892,1600,2605,7957,4209,809,2501,7019,3383
676,2022/01/28 21:59:59+00,,9,0,241,83,301,52,30,4518,64,549,16,21,101,54,394,9,13,1311,1023,5078,61,15598,1,270,33,828,142,1527,4115,2166,6552,3450,74,340,368,1974,850,4167,5125,2415,1433,2871,3029,671,797,2560,1822,742,2478,2487,1005,367,2585,1932,7787,159,9499,7937,2814,3469,7518,3826,1909,1603,2611,7989,4223,816,2519,7061,3414
677,2022/01/29 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2022/01/30 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,2022/01/31 21:59:59+00,,9,0,244,83,317,53,30,4585,64,557,16,20,104,53,404,9,13,1317,1032,5133,61,15792,1,272,33,832,142,1540,4152,2178,6633,3474,74,341,373,2001,859,4210,5195,2451,1457,2906,3071,681,803,2581,1827,747,2495,2510,1025,377,2606,1951,7851,160,9596,8004,2839,3500,7585,3857,1933,1615,2632,8043,4245,826,2535,7106,3453
680,2022/02/01 21:59:59+00,,9,0,246,84,318,53,30,4611,64,562,16,22,107,54,408,9,13,1321,1038,5177,61,15923,1,275,33,834,141,1557,4160,2189,6688,3482,74,342,373,2003,861,4228,5228,2461,1460,2925,3097,684,805,2591,1830,748,2502,2532,1048,381,2619,1963,7883,161,9643,8047,2844,3525,7610,3879,1946,1622,2644,8091,4254,830,2542,7138,3470
681,2022/02/02 21:59:59+00,,9,1,257,85,321,54,30,4640,66,571,16,20,130,55,411,9,13,1386,1056,5270,64,18675,1,287,35,837,144,1610,4305,2277,6993,3706,83,345,424,2076,894,4408,5411,2543,1470,2944,3131,688,863,2725,1953,802,2741,2674,1209,394,3347,1969,8120,168,10036,8418,3010,3962,8016,4133,1976,1734,2755,8409,4474,871,2689,7441,4091
682,2022/02/03 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,2022/02/04 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2022/02/05 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,2022/02/06 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2022/02/07 21:59:59+00,,9,1,258,85,332,54,29,4673,66,576,16,20,132,55,418,9,13,1390,1068,5317,66,18845,1,291,35,841,144,1615,4327,2282,7039,3714,83,347,424,2080,899,4435,5441,2557,1487,2970,3160,694,865,2746,1958,808,2757,2686,1222,398,3368,1977,8144,168,10083,8459,3027,3980,8064,4168,1997,1744,2762,8446,4495,871,2699,7465,4116
687,2022/02/08 21:59:59+00,,9,1,258,86,339,56,29,4708,67,581,16,21,135,55,428,9,13,1395,1073,5346,66,18958,1,293,36,846,144,1618,4339,2289,7093,3717,83,348,427,2083,904,4455,5470,2559,1500,2992,3178,695,868,2768,1969,811,2767,2704,1225,405,3374,1981,8166,168,10111,8509,3042,3998,8100,4191,2007,1752,2771,8475,4525,874,2715,7489,4137
688,2022/02/09 21:59:59+00,,9,1,258,86,339,56,29,4732,68,585,16,21,135,55,437,9,13,1396,1080,5371,66,19037,1,296,36,852,146,1623,4353,2292,7130,3722,83,354,428,2093,910,4469,5485,2568,1505,3000,3204,698,869,2779,1977,816,2770,2717,1239,406,3377,1995,8188,168,10152,8535,3052,4019,8132,4196,2013,1755,2780,8503,4544,875,2728,7517,4163
689,2022/02/10 21:59:59+00,,9,1,258,86,352,57,29,4760,69,591,19,20,135,55,447,9,14,1402,1083,5390,66,19081,1,298,36,860,146,1633,4367,2305,7171,3729,83,357,431,2099,912,4485,5495,2570,1512,3023,3216,708,875,2794,1994,818,2772,2736,1247,413,3381,2002,8216,169,10204,8570,3067,4036,8158,4205,2032,1763,2787,8524,4549,880,2742,7553,4189
690,2022/02/11 21:59:59+00,,9,1,258,87,352,57,29,4770,69,593,19,20,137,56,470,9,14,1407,1091,5444,66,19148,1,299,37,867,147,1640,4391,2323,7210,3734,83,360,435,2106,916,4509,5521,2583,1536,3044,3236,710,877,2805,1999,824,2784,2746,1252,415,3406,2012,8240,169,10242,8603,3081,4050,8188,4214,2041,1775,2793,8538,4564,885,2752,7576,4214
691,2022/02/12 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,2022/02/13 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,2022/02/14 21:59:59+00,,9,1,259,90,354,57,30,4792,69,597,19,20,138,56,476,9,13,1414,1103,5488,66,19274,1,301,37,878,147,1664,4434,2345,7278,3774,83,361,438,2122,921,4539,5558,2607,1558,3083,3275,711,887,2830,2015,834,2806,2758,1255,417,3443,2033,8297,170,10306,8675,3111,4086,8247,4244,2067,1801,2807,8574,4589,898,2779,7624,4260
694,2022/02/15 21:59:59+00,,9,1,259,91,354,57,30,4803,71,597,19,20,139,56,476,9,13,1422,1108,5498,66,19308,1,302,38,886,148,1675,4449,2367,7316,3799,83,365,438,2125,926,4544,5568,2612,1561,3095,3289,715,891,2848,2023,837,2825,2768,1258,417,3454,2042,8331,170,10341,8712,3131,4104,8267,4260,2075,1815,2816,8586,4602,902,2792,7636,4274
695,2022/02/16 21:59:59+00,,9,1,260,92,354,57,30,4812,71,598,19,21,140,56,474,9,13,1427,1111,5511,66,19378,1,304,38,889,148,1687,4462,2379,7352,3821,84,367,438,2127,930,4551,5575,2618,1572,3119,3305,716,897,2871,2038,838,2841,2777,1263,419,3472,2050,8349,171,10380,8747,3143,4125,8291,4281,2089,1833,2821,8597,4615,908,2811,7659,4294
696,2022/02/17 21:59:59+00,,9,1,261,92,378,59,30,4851,71,604,19,21,140,56,498,9,13,1435,1121,5570,66,19548,1,307,38,901,148,1699,4509,2400,7410,3856,85,371,442,2141,944,4580,5632,2636,1598,3148,3340,721,901,2898,2054,853,2866,2798,1273,426,3504,2062,8398,172,10483,8812,3183,4163,8375,4320,2112,1848,2840,8648,4652,915,2826,7711,4329
697,2022/02/18 21:59:59+00,,9,1,262,93,382,60,30,4856,71,609,19,21,140,56,501,9,14,1436,1122,5593,66,19590,1,307,38,904,148,1706,4521,2409,7421,3861,85,371,443,2148,948,4590,5643,2640,1609,3173,3366,722,901,2905,2055,860,2870,2804,1275,426,3511,2066,8405,172,10503,8823,3201,4168,8391,4331,2116,1854,2845,8659,4664,916,2834,7730,4334
698,2022/02/19 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2022/02/20 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,2022/02/21 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,2022/02/22 21:59:59+00,,9,1,308,101,450,65,32,5402,87,717,20,31,174,67,568,9,15,1776,1275,6422,85,22913,3,364,44,1191,163,2063,5206,3050,8480,4832,119,434,500,2375,1153,5236,6355,2919,1838,3572,3734,841,1075,3364,2496,1067,3690,3325,1399,530,4579,2334,9573,186,11883,10005,3942,4782,9634,5135,2424,2177,3158,9899,5382,1087,3272,8965,5128
702,2022/02/23 21:59:59+00,,9,1,311,101,455,64,32,5432,88,723,20,31,174,67,577,9,15,1775,1279,6436,85,22961,3,364,44,1194,165,2066,5219,3054,8502,4837,119,435,500,2375,1155,5251,6370,2927,1847,3594,3758,842,1078,3380,2499,1070,3691,3338,1399,530,4583,2345,9591,187,11912,10026,3949,4794,9650,5150,2433,2181,3168,9912,5393,1091,3280,8974,5144
703,2022/02/24 21:59:59+00,,9,1,311,102,457,65,32,5443,88,722,20,31,174,67,577,9,15,1775,1279,6453,86,23006,3,367,44,1196,165,2067,5232,3054,8515,4848,119,434,501,2383,1157,5273,6392,2943,1851,3606,3771,843,1079,3390,2502,1075,3693,3346,1401,530,4590,2354,9608,187,11932,10044,3962,4805,9668,5156,2446,2187,3176,9924,5405,1095,3290,8994,5166
704,2022/02/25 21:59:59+00,,9,1,312,102,458,65,33,5451,88,725,20,31,174,67,578,9,15,1776,1282,6469,86,23031,3,367,44,1197,166,2069,5245,3062,8545,4855,119,435,501,2386,1159,5280,6405,2948,1854,3619,3793,844,1080,3399,2505,1075,3697,3353,1404,532,4594,2360,9617,187,11946,10065,3969,4817,9686,5167,2456,2192,3179,9941,5408,1099,3295,9012,5177
705,2022/02/26 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2022/02/27 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,2022/02/28 21:59:59+00,,9,1,312,103,461,65,33,5470,88,730,20,32,175,67,580,9,15,1780,1286,6493,87,23129,3,367,44,1202,168,2077,5272,3077,8594,4877,121,437,501,2393,1168,5288,6428,2953,1865,3656,3821,851,1084,3417,2515,1082,3706,3370,1410,535,4606,2377,9646,187,11992,10108,3993,4824,9722,5199,2472,2211,3193,9967,5428,1105,3308,9041,5214
708,2022/03/01 21:59:59+00,,9,1,312,103,462,66,33,5482,88,734,20,32,175,67,582,9,15,1783,1293,6499,87,23173,3,371,43,1209,168,2079,5294,3084,8623,4903,122,437,502,2399,1170,5301,6437,2957,1868,3676,3839,854,1088,3424,2525,1091,3722,3384,1412,538,4613,2392,9672,187,12013,10130,4009,4835,9752,5206,2488,2225,3203,9981,5437,1107,3313,9056,5236
709,2022/03/02 21:59:59+00,,9,1,312,103,466,67,33,5501,88,743,20,32,175,67,589,9,15,1786,1299,6524,87,23199,3,373,43,1222,168,2081,5308,3090,8651,4926,122,438,503,2404,1174,5317,6451,2965,1871,3683,3844,854,1090,3437,2527,1093,3735,3389,1414,540,4621,2397,9686,187,12036,10149,4014,4848,9786,5225,2494,2239,3210,10001,5445,1110,3333,9075,5248
710,2022/03/03 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,2022/03/04 21:59:59+00,,9,1,313,103,472,67,33,5531,89,754,20,32,176,68,591,9,15,1799,1305,6570,87,23262,3,374,43,1229,172,2089,5333,3105,8703,5006,125,443,506,2419,1179,5346,6485,2978,1887,3715,3873,867,1101,3456,2547,1100,3746,3401,1421,541,4633,2417,9749,187,12111,10204,4028,4879,9838,5253,2508,2257,3227,10069,5467,1115,3361,9128,5277
712,2022/03/05 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,2022/03/06 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2022/03/07 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,2022/03/08 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,2022/03/09 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,2022/03/10 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,2022/03/11 21:59:59+00,,11,1,322,106,493,68,37,5580,91,759,21,35,190,75,599,9,19,1839,1334,6695,91,23904,3,389,56,1246,180,2186,5551,3231,9091,5194,129,449,522,2491,1232,5609,6800,3089,1923,3801,3944,888,1147,3599,2684,1147,3889,3529,1435,548,4817,2460,10134,196,12713,10647,4194,5107,10275,5561,2560,2427,3347,10386,5676,1186,3534,9458,5571
719,2022/03/12 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2022/03/13 21:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,2022/03/14 21:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,2022/03/15 21:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2022/03/16 21:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2022/03/17 21:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,2022/03/18 21:00:00+00,,11,1,325,106,496,68,38,5618,91,759,21,36,193,74,600,9,19,1853,1357,6791,91,23971,3,390,57,1260,180,2201,5577,3263,9132,5273,134,449,525,2497,1245,5641,6824,3106,1951,3857,4014,895,1152,3615,2693,1156,3912,3562,1454,549,4843,2512,10170,199,12763,10716,4229,5137,10332,5609,2603,2444,3366,10419,5696,1196,3552,9499,5605
726,2022/03/19 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,2022/03/20 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2022/03/21 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,2022/03/22 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2022/03/23 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,2022/03/24 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2022/03/25 21:59:59+00,,11,1,325,106,495,69,39,5661,92,760,22,35,192,75,602,9,19,1857,1370,6876,92,24002,3,392,57,1282,180,2256,5628,3289,9193,5351,135,453,525,2513,1264,5688,6859,3115,1978,3928,4054,908,1156,3638,2704,1169,3927,3580,1450,554,4860,2539,10224,200,12818,10799,4264,5152,10388,5664,2637,2468,3386,10458,5731,1209,3579,9534,5673
733,2022/03/26 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,2022/03/27 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,2022/03/28 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2022/03/29 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2022/03/30 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,2022/03/31 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2022/04/01 21:59:59+00,,12,1,325,108,502,70,39,5685,94,762,23,37,197,76,635,9,19,1881,1377,6931,94,24109,3,401,58,1295,180,2284,5691,3314,9255,5448,138,451,530,2532,1271,5734,6898,3123,2016,3988,4105,919,1165,3679,2730,1183,3938,3600,1452,556,4872,2572,10298,199,12903,10879,4312,5180,10449,5695,2678,2519,3393,10546,5773,1228,3617,9576,5708
740,2022/04/02 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,2022/04/03 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,2022/04/04 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,2022/04/05 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,2022/04/06 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,2022/04/07 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,2022/04/08 21:59:59+00,,10,1,327,105,512,71,40,5709,94,770,23,35,200,72,650,7,19,1892,1391,7073,95,24212,3,407,55,1301,177,2296,5745,3350,9308,5563,142,428,539,2545,1299,5782,6922,3140,2044,4056,4143,927,1179,3729,2751,1190,3955,3628,1467,557,4890,2628,10356,196,12952,10958,4344,5232,10529,5740,2716,2576,3409,10623,5795,1253,3661,9644,5793
747,2022/04/09 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,2022/04/10 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,2022/04/11 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,2022/04/12 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,2022/04/13 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,2022/04/14 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,2022/04/15 21:59:59+00,,10,1,328,105,515,71,40,5743,94,781,23,35,202,75,653,8,19,1906,1402,7286,95,24359,3,409,57,1332,176,2323,5813,3403,9411,5620,143,431,542,2580,1311,5830,6971,3154,2067,4123,4183,944,1182,3774,2781,1211,4010,3671,1485,561,4972,2680,10433,197,13033,11092,4406,5289,10619,5814,2770,2617,3443,10721,5837,1272,3699,9742,5873
754,2022/04/16 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,2022/04/17 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,2022/04/18 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,2022/04/19 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,2022/04/20 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2022/04/21 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2022/04/22 21:59:59+00,,10,1,330,105,522,71,40,5811,94,784,23,36,204,75,655,8,19,1919,1428,7462,95,24470,3,412,57,1364,177,2349,5876,3457,9510,5674,144,437,544,2607,1330,5882,7029,3175,2103,4186,4232,950,1197,3839,2800,1229,4035,3705,1504,563,5009,2747,10525,196,13158,11212,4456,5371,10728,5886,2813,2645,3473,10811,5884,1299,3764,9851,5957
761,2022/04/23 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2022/04/24 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2022/04/25 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2022/04/26 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2022/04/27 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2022/04/28 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,2022/04/29 21:59:59+00,,10,1,338,105,535,71,40,5877,97,792,23,37,203,76,656,8,19,1930,1452,7574,98,24610,3,418,57,1384,181,2394,5947,3503,9625,5739,146,441,547,2634,1339,5950,7087,3203,2142,4266,4275,965,1203,3897,2835,1246,4068,3748,1520,574,5079,2799,10616,196,13249,11319,4499,5394,10833,5957,2875,2679,3496,10872,5929,1325,3807,9935,6044
768,2022/04/30 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2022/05/01 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2022/05/02 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,2022/05/03 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
